Unnamed: 0,url,Title,author,num_reviews,num_ratings,avg_rating,Nº pages,Publication_year,Series,genres,Awards,places,Rating,mean_norm_rating
13.0,https://www.goodreads.com/book/show/34824375-quiet-genius,"Quiet Genius: Bob Paisley, British Football's Greatest Manager",Ian Herbert,19,270,4.21,352,2017,0,Biography;Sports;Sports;Football;Nonfiction;Soccer,,,8.578,1.3866659793814426
14.0,https://www.goodreads.com/book/show/13531850-the-man-who-saved-the-union,The Man Who Saved the Union: Ulysses Grant in War and Peace,H.W. Brands,358,5764,4.11,718,2012,0,Biography;History;Military History;Civil War;Nonfiction;North American Hi...;American History;Politics;Presidents;American History;American Civil War;Politics;War;Biography Memoir,1.0,,8.398,1.2066659793814434
15.0,https://www.goodreads.com/book/show/4364376-the-lady-bushranger,The Lady Bushranger : The life of Elizabeth Jessie Hickman,Pat Studdy-Clift,0,1,5.0,225,1996,0,,,,10.0,2.808665979381443
16.0,https://www.goodreads.com/book/show/52906499-roman-by-pola-ski,Roman by Polański,Roman Polański,52,663,4.11,,2017,0,Biography;Nonfiction;Culture;Film;Biography;Autobiography;Autobiography;Memoir;History;Biography Memoir;Audiobook;Media Tie In;Literature;20th Century,,,8.398,1.2066659793814434
17.0,https://www.goodreads.com/book/show/31086.The_Life_and_Death_of_Anne_Boleyn,The Life and Death of Anne Boleyn,Eric Ives,187,9735,4.2,458,2005,0,History;Nonfiction;Biography;English History;Tudor Period;Historical;European Literature;British Literature;Biography Memoir;Literature;16th Century;History;European History;Womens,,,8.56,1.368665979381443
19.0,https://www.goodreads.com/book/show/31450934-the-women-who-flew-for-hitler,The Women Who Flew for Hitler: The True Story of Hitler's Valkyries,Clare Mulley,68,399,4.15,496,2017,0,History;Nonfiction;Biography;War;World War II;Aviation;Womens;War;Military Fiction;War;Adult;Historical,,,8.47,1.2786659793814434
20.0,https://www.goodreads.com/book/show/29889880-rowdy,Rowdy: The Roddy Piper Story,Ariel Teal Toombs,42,350,4.25,396,2016,0,Biography;Nonfiction;Sports;Sports;Culture;Pop Culture,,,8.649999999999999,1.4586659793814427
21.0,https://www.goodreads.com/book/show/22451834-gaud,Gaudí: A Biography,Gijs van Hensbergen,46,413,3.56,408,2002,0,Biography;Nonfiction;Art;Architecture;History;Cultural;Spain;Art;Art History;Unfinished;Biography Memoir;Historical,,,7.4079999999999995,0.21666597938144283
22.0,https://www.goodreads.com/book/show/11967240-eisenhower,Eisenhower: The White House Years,Jim Newton,109,2346,4.07,451,2011,0,Biography;History;Politics;Presidents;Nonfiction;Politics;North American Hi...;American History;Presidents;Us Presidents;Biography Memoir;Audiobook;United States,,,8.326,1.1346659793814433
23.0,https://www.goodreads.com/book/show/1171592.Commodore,Commodore: The Life of Cornelius Vanderbilt,Edward J. Renehan Jr.,23,169,3.61,364,2007,0,Biography;History;Nonfiction;Business,,,7.497999999999999,0.30666597938144247
24.0,https://www.goodreads.com/book/show/3919603-sara-baartman-and-the-hottentot-venus,Sara Baartman and the Hottentot Venus: A Ghost Story and a Biography,Clifton Crais,16,147,3.67,232,2008,0,History;Nonfiction;Biography;Cultural;Africa;Academic;School;Race;Anti Racist;Feminism;Biography;Autobiography;Feminism;Womens Studies;Southern Africa;South Africa,,,7.606,0.41466597938144256
25.0,https://www.goodreads.com/book/show/411475.White_Gold,White Gold: The Extraordinary Story of Thomas Pellow and North Africa's One Million European Slaves,Giles Milton,144,1171,4.08,316,2005,0,History;Nonfiction;Cultural;Africa;Biography;Northern Africa;Morocco;Historical;Religion;Islam;History;European History;Africa;Northern Africa;Literature;18th Century,,Morocco,8.344000000000001,1.1526659793814429
27.0,https://www.goodreads.com/book/show/253955.Iris_Murdoch_As_I_Knew_Her,Iris Murdoch As I Knew Her,A.N. Wilson,15,82,3.24,304,2004,0,Biography;Nonfiction;Autobiography;Memoir,,,6.832,-0.3593340206185569
28.0,https://www.goodreads.com/book/show/836369.Bugsy,"Bugsy: The Bloodthirsty, Lusty Life of Benjamin 'Bugsy' Siegel",George Carpozi Jr.,3,21,3.0,192,1992,0,Crime;True Crime;Biography Memoir,,,6.3999999999999995,-0.7913340206185573
29.0,https://www.goodreads.com/book/show/190401.Atat_rk,Atatürk: The Biography of the Founder of Modern Turkey,Andrew Mango,126,1012,4.12,666,2002,0,History;Biography;Nonfiction;Politics;Biography Memoir;History;European History;History;World History;War;World War I;Autobiography;Memoir;Unfinished,,Turkey,8.416,1.224665979381443
30.0,https://www.goodreads.com/book/show/26109437-for-the-glory,For the Glory: Eric Liddell's Journey from Olympic Champion to Modern Martyr,Duncan Hamilton,259,1155,4.31,400,2016,0,Biography;Nonfiction;History;Sports;Sports;Christian;Biography Memoir;Christian;Christian Non Fiction;Historical;Religion;Christianity;Audiobook,,,8.758,1.5666659793814421
32.0,https://www.goodreads.com/book/show/25955272-saladin,"Saladin: The Life, the Legend and the Islamic Empire",John Man,148,1103,3.87,384,2016,0,History;Biography;Nonfiction;Religion;Islam;Religion;Historical;Medieval;Historical;History;Medieval History;History;World History;Biography Memoir,,,7.966,0.774665979381443
34.0,https://www.goodreads.com/book/show/2477243.Murder_of_a_Medici_Princess,Murder of a Medici Princess,Caroline P. Murphy,130,1235,3.93,416,2008,0,History;Cultural;Italy;Biography;Nonfiction;Historical;Literature;16th Century;Biography Memoir;Crime;True Crime;History;European History;Mystery;Crime,,Italy,8.074,0.8826659793814431
36.0,https://www.goodreads.com/book/show/40019365-the-personality-brokers,The Personality Brokers: The Strange History of Myers-Briggs and the Birth of Personality Testing,Merve Emre,450,2570,3.26,288,2018,0,Nonfiction;Psychology;History;Science;Biography;Audiobook;Business;Self Help;Unfinished;Self Help;Personal Development,,,6.867999999999999,-0.32333402061855776
37.0,https://www.goodreads.com/book/show/13148308-maud-z-wyspy-ksie-cia-edwarda,Maud Z Wyspy Ksie̜cia Edwarda: Biografia Lucy Maud Montgomery Autorki Ani Z Zielonego Wzgórza,Mollie Gillen,13,141,3.6,399,2008,0,Nonfiction;Biography;Cultural;Canada;Historical,,,7.4799999999999995,0.2886659793814429
38.0,https://www.goodreads.com/book/show/15841863-sum-it-up,"Sum It Up: 1,098 Victories, a Couple of Irrelevant Losses, and a Life in Perspective",Pat Summitt,550,3942,4.45,390,2013,0,Sports;Sports;Nonfiction;Biography;Autobiography;Memoir;Biography;Autobiography;Sports;Basketball;Audiobook;Biography Memoir;Womens;Health,1.0,,9.01,1.8186659793814433
39.0,https://www.goodreads.com/book/show/25733983-lab-girl,Lab Girl,Hope Jahren,7982,63691,3.95,290,2016,0,Nonfiction;Science;Autobiography;Memoir;Biography;Audiobook;Environment;Nature;Biography Memoir;Biography;Autobiography;Science;Biology;Adult,5.0,,8.11,0.9186659793814431
40.0,https://www.goodreads.com/book/show/38115883-donald-j-trump,Donald J. Trump: A President Like No Other,Conrad Black,60,307,4.15,234,2018,0,Politics;Biography;Nonfiction;Politics;Presidents;North American Hi...;American History,,,8.47,1.2786659793814434
41.0,https://www.goodreads.com/book/show/31354409-a-doctor-s-sword-how-an-irish-doctor-survived-war-captivity-and-the-a,"A Doctor's Sword – How an Irish Doctor Survived War, Captivity and the Atomic Bomb",Bob Jackson,22,125,4.59,304,2016,0,Nonfiction;History;Biography;War;World War II;Cultural;Ireland;Cultural;Japan;War;Adventure;Survival;Literature;20th Century,,,9.261999999999999,2.0706659793814426
42.0,https://www.goodreads.com/book/show/17262134-jim-henson,Jim Henson: The Biography,Brian Jay Jones,1428,15064,3.91,585,2013,0,Biography;Nonfiction;Biography Memoir;Audiobook;History;Autobiography;Memoir;Adult;Art;Culture;Pop Culture;Media Tie In;Tv,1.0,,8.038,0.8466659793814431
43.0,https://www.goodreads.com/book/show/15821343-shirl,Shirl: The Graeme Strachan Story,Jeff Apter,7,47,3.89,288,2012,0,Biography;Music,,,8.002,0.810665979381443
44.0,https://www.goodreads.com/book/show/105752.The_Riverman,The Riverman: Ted Bundy and I Hunt for the Green River Killer,Robert D. Keppel,92,3437,3.93,624,2004,0,Crime;True Crime;Nonfiction;Mystery;Crime;Biography;Mystery;Psychology;History;Adult;North American Hi...;American History;Literature;20th Century,,,8.074,0.8826659793814431
45.0,https://www.goodreads.com/book/show/13397700-a-slave-in-the-white-house,A Slave in the White House: Paul Jennings and the Madisons,Elizabeth Dowling Taylor,149,718,3.57,337,2012,0,History;Nonfiction;Biography;North American Hi...;American History;Politics;Presidents;Politics;Cultural;African American;Race;Historical;Literature;American,,,7.426,0.2346659793814424
46.0,https://www.goodreads.com/book/show/1325761.Morgan,Morgan: American Financier,Jean Strouse,45,1227,4.0,816,1999,0,Biography;History;Business;Nonfiction;Economics;Finance;North American Hi...;American History;Economics;Biography Memoir;Biography;Autobiography;Literature;American,3.0,,8.2,1.0086659793814428
47.0,https://www.goodreads.com/book/show/6476515-marie-th-r-se-child-of-terror,"Marie-Thérèse, Child of Terror: The Fate of Marie-Antoinette's Daughter",Susan Nagel,186,2545,3.97,,2008,0,History;Biography;Nonfiction;Cultural;France;Historical;European History;French Revolution;History;European History;Biography Memoir;Literature;18th Century;Audiobook,,,8.146,0.9546659793814432
48.0,https://www.goodreads.com/book/show/6785671-master-of-shadows,Master of Shadows: The Secret Diplomatic Career of the Painter Peter Paul Rubens,Mark Lamster,37,179,3.56,316,2009,0,History;Art;Biography;Nonfiction;Art;Art History,,,7.4079999999999995,0.21666597938144283
49.0,https://www.goodreads.com/book/show/8971651-charting-the-unknown,"Charting the Unknown: Family, Fear, and One Long Boat Ride",Kim Petersen,6,38,3.97,306,2010,0,Autobiography;Memoir;Nonfiction,,,8.146,0.9546659793814432
50.0,https://www.goodreads.com/book/show/13807994-sixtus-v,Sixtus V: The Hermit of Villa Montalto,W.T. Selley,1,2,4.5,448,2011,0,,,,9.1,1.9086659793814427
51.0,https://www.goodreads.com/book/show/720102.The_Serpent_and_the_Moon,The Serpent and the Moon: Two Rivals for the Love of a Renaissance King,Princess Michael of Kent,65,477,3.73,432,2005,0,History;Nonfiction;Cultural;France;Biography;Historical;Literature;16th Century;Biography Memoir;History;European History;Cultural;Italy,,,7.714,0.5226659793814428
52.0,https://www.goodreads.com/book/show/25489625-between-the-world-and-me,Between the World and Me,Ta-Nehisi Coates,26501,290658,4.37,152,2015,0,Nonfiction;Autobiography;Memoir;Race;Audiobook;History;Social Movements;Social Justice;Biography;Writing;Essays;Politics;Cultural;African American,9.0,"United States of America;Maryland;New York City, New York",8.866,1.6746659793814431
53.0,https://www.goodreads.com/book/show/42197889-mata-hari,Mata Hari: de ware en de legende,Jan Brokken,12,58,3.36,253,2017,0,Nonfiction;History,,,7.047999999999999,-0.1433340206185576
54.0,https://www.goodreads.com/book/show/4494648-na-plebanii-w-haworth,Na plebanii w Haworth,Anna Przedpełska-Trzeciakowska,2,73,4.44,510,1998,0,Biography;Nonfiction;Historical;Victorian;European Literature;Polish Literature,,,8.992,1.8006659793814435
55.0,https://www.goodreads.com/book/show/29405093-the-girl-with-the-lower-back-tattoo,The Girl with the Lower Back Tattoo,Amy Schumer,8946,115896,3.72,323,2016,0,Nonfiction;Autobiography;Memoir;Humor;Audiobook;Biography;Humor;Comedy;Biography;Autobiography;Biography Memoir;Adult;Feminism,2.0,,7.696,0.5046659793814432
56.0,https://www.goodreads.com/book/show/36415807-bruce-lee,Bruce Lee: A Life,Matthew Polly,279,1694,4.39,656,2018,0,Biography;Nonfiction;Combat;Martial Arts;History;Audiobook;Biography Memoir;Culture;Film;Sports;Sports;Philosophy;Sports;Fitness,,,8.902,1.7106659793814423
57.0,https://www.goodreads.com/book/show/358046.Deranged,Deranged: The Shocking True Story of America's Most Fiendish Killer,Harold Schechter,160,2609,3.93,242,1998,0,Crime;True Crime;Nonfiction;Mystery;Crime;History;Biography;Mystery;Horror;Psychology;Social;Science,,,8.074,0.8826659793814431
58.0,https://www.goodreads.com/book/show/527495.The_Autobiography_of_Alice_B_Toklas,The Autobiography of Alice B. Toklas,Gertrude Stein,810,14405,3.52,252,1990,0,Nonfiction;Biography;Classics;Autobiography;Memoir;LGBT;Art;Biography Memoir;LGBT;Queer;Cultural;France;Literature;20th Century,,,7.335999999999999,0.14466597938144277
59.0,https://www.goodreads.com/book/show/6489342-up-up-and-away,"Up, Up And Away: The Biography Of Be Fair",Lucinda Prior-Palmer,2,20,4.85,240,1978,0,,,,9.73,2.538665979381442
60.0,https://www.goodreads.com/book/show/79992.Keith_Richards,Keith Richards: The Biography,Victor Bockris,39,708,3.97,471,2003,0,Music;Biography;Nonfiction;Autobiography;Memoir;The United States Of America;Music;Rock N Roll;Historical,,,8.146,0.9546659793814432
61.0,https://www.goodreads.com/book/show/118445.American_Dreamer,American Dreamer: A Life of Henry A. Wallace,John C. Culver,45,218,4.36,654,2001,0,History;Biography;Politics;Nonfiction;North American Hi...;American History;Literature;American,,,8.848,1.6566659793814433
62.0,https://www.goodreads.com/book/show/30261307-simply-dickens,Simply Dickens,Paul Schlicke,12,16,4.31,93,2016,0,Biography,,,8.758,1.5666659793814421
63.0,https://www.goodreads.com/book/show/25663937-the-cinematic-legacy-of-frank-sinatra,The Cinematic Legacy of Frank Sinatra,David Wills,4,29,4.17,304,2016,0,Nonfiction;Music;Media Tie In;Literary Fiction;Culture;Film;Biography;Autobiography;Literature;American;North American Hi...;American History;Literature;20th Century;Biography,,,8.506,1.3146659793814426
64.0,https://www.goodreads.com/book/show/10820416-bhimayana,Bhimayana,Durgabai Vyam,76,531,4.27,106,2011,0,Sequential Art;Graphic Novels;Nonfiction;Cultural;India;History;Sequential Art;Comics;Biography;Politics;Graphic Novels Comics;Asian Literature;Indian Literature;Cultural;Asia,,,8.686,1.494665979381442
65.0,https://www.goodreads.com/book/show/6424765-napoleon-iii-and-his-carnival-empire,Napoleon III and His Carnival Empire,John Bierman,15,81,3.78,416,1989,0,History;Cultural;France;Nonfiction;Biography;History;European History,,,7.804,0.6126659793814424
66.0,https://www.goodreads.com/book/show/11349870-little-girl-blue,Little Girl Blue: The Life of Karen Carpenter,Randy L. Schmidt,370,2612,3.88,392,2010,0,Biography;Nonfiction;Music;Biography Memoir;Autobiography;Memoir;Womens;Reference;Research;History;Mental Health;Mental Illness;Health,,,7.984,0.7926659793814426
67.0,https://www.goodreads.com/book/show/12998548-the-kings-mistresses,"The Kings' Mistresses: The Liberated Lives of Marie Mancini, Princess Colonna, and Her Sister Hortense, Duchess Mazarin",Elizabeth C. Goldsmith,69,521,3.76,256,2012,0,History;Nonfiction;Biography;Cultural;France;Literature;17th Century;Cultural;Italy;Historical;History;European History;Feminism;Womens Studies;Biography Memoir,,,7.768,0.5766659793814424
68.0,https://www.goodreads.com/book/show/39795833-lust-on-trial,Lust on Trial: Censorship and the Rise of American Obscenity in the Age of Anthony Comstock,Amy Werbel,14,35,3.63,408,2018,0,Nonfiction;History;Biography;North American Hi...;American History;Sexuality;Pornography;Law,,,7.534,0.3426659793814425
69.0,https://www.goodreads.com/book/show/13038309-a-life-without-limits,A Life Without Limits: A World Champion's Journey,Chrissie Wellington,449,6091,4.12,288,2012,0,Nonfiction;Autobiography;Memoir;Sports;Sports;Sports;Fitness;Biography;Health;Biography;Autobiography;Audiobook;Adventure;Nature;Outdoors,,,8.416,1.224665979381443
70.0,https://www.goodreads.com/book/show/685891.The_Day_John_Died,The Day John Died,Christopher Andersen,55,915,4.12,416,2003,0,Biography;Nonfiction;History;Biography Memoir,,,8.416,1.224665979381443
73.0,https://www.goodreads.com/book/show/8969754-jane-austen,Jane Austen: A Life Revealed,Catherine Reef,156,492,3.48,208,2011,0,Nonfiction;Biography;History;Biography Memoir;Historical;Language;Writing;Young Adult;Teen;Classics;Literature;European Literature;British Literature,,,7.263999999999999,0.0726659793814427
74.0,https://www.goodreads.com/book/show/7227191-my-life-with-the-saints,My Life with the Saints,James     Martin,429,5823,4.07,10,2010,0,Religion;Nonfiction;Spirituality;Christianity;Catholic;Religion;Faith;Autobiography;Memoir;Religion;Theology;Christian;Biography;Religion;Christianity,,,8.326,1.1346659793814433
75.0,https://www.goodreads.com/book/show/264896.No_Compromise,No Compromise,Melody Green,263,6386,4.38,382,2000,0,Biography;Christian;Nonfiction;Religion;Faith;Biography Memoir;Religion;Christianity;Christian;Christian Living;Religion;Music;Autobiography;Memoir,,,8.884,1.6926659793814425
76.0,https://www.goodreads.com/book/show/2555845.The_Great_Mayor,The Great Mayor: Fiorello La Guardia and the Making of the City of New York,Alyn Brodsky,8,27,3.7,544,2003,0,History;Biography;Politics,,,7.66,0.46866597938144305
77.0,https://www.goodreads.com/book/show/2899999-the-bloody-white-baron,The Bloody White Baron: The Extraordinary Story of the Russian Nobleman Who Became the Last Khan of Mongolia,James    Palmer,145,938,3.59,288,2008,0,History;Biography;Nonfiction;Cultural;Russia;War;Cultural;Asia;Cultural;China;History;European History;Military;Military History;History;Russian History,1.0,,7.462,0.27066597938144243
78.0,https://www.goodreads.com/book/show/1834916.Attila_The_Hun,Attila The Hun: Barbarian Terror and the Fall of the Roman Empire,Christopher     Kelly,68,508,3.78,304,2008,0,History;Nonfiction;History;Ancient History;Biography;War;Literature;Ancient;Military;Military History;Historical;Historical;Medieval;Cultural;Italy,,,7.804,0.6126659793814424
79.0,https://www.goodreads.com/book/show/3312069-backstage-passes,Backstage Passes,Angela Bowie,73,645,3.18,350,1993,0,Music;Biography;Nonfiction;Autobiography;Memoir;Biography Memoir;Biography;Autobiography;Music;Musicians,,,6.724,-0.467334020618557
80.0,https://www.goodreads.com/book/show/33014.Thomas_Hardy,Thomas Hardy,Claire Tomalin,131,1522,4.05,486,2007,0,Biography;Nonfiction;History;Biography Memoir;Literature;Poetry;Literature;19th Century;European Literature;British Literature;Historical;Victorian;Literature;20th Century,1.0,,8.29,1.0986659793814424
81.0,https://www.goodreads.com/book/show/33785089-bunny-mellon,Bunny Mellon: The Life of an American Style Legend,Meryl Gordon,158,1252,3.97,528,2017,0,Biography;Nonfiction;Biography Memoir;History;Autobiography;Memoir;Couture;Fashion,,,8.146,0.9546659793814432
82.0,https://www.goodreads.com/book/show/944581.Princesse_of_Versaille,Princesse of Versaille,Charles Elliott,8,39,4.28,497,1992,0,Cultural;France;History;Biography;Nonfiction;Literature;18th Century;Literature;17th Century,,,8.704,1.5126659793814432
83.0,https://www.goodreads.com/book/show/48675772-oscar,Oscar: A Biography,Matthew Sturgis,50,327,4.34,916,2018,0,Biography;Nonfiction;LGBT;History;LGBT;Queer;Biography Memoir;Historical;Literature;19th Century;Autobiography;Memoir;Audiobook,1.0,,8.812000000000001,1.6206659793814424
84.0,https://www.goodreads.com/book/show/13596592-broniewski-mi-o-w-dka-polityka,"Broniewski. Miłość, wódka, polityka",Mariusz Urbanek,9,67,3.9,404,2011,0,Biography;Nonfiction,,,8.02,0.8286659793814426
85.0,https://www.goodreads.com/book/show/40360266-spearhead,"Spearhead: An American Tank Gunner, His Enemy, and a Collision of Lives In World War II",Adam Makos,536,3915,4.56,395,2019,0,History;Nonfiction;War;World War II;War;Military Fiction;War;Military;Military History;Biography;North American Hi...;American History;Historical;Audiobook,1.0,,9.207999999999998,2.0166659793814423
86.0,https://www.goodreads.com/book/show/18089918-updike,Updike,Adam Begley,118,560,4.1,576,2014,0,Biography;Nonfiction;History;Language;Writing;Literature;Writing;Books About Books;Biography Memoir;Literary Fiction;Biography;Autobiography,1.0,,8.379999999999999,1.188665979381442
87.0,https://www.goodreads.com/book/show/6022200-wedlock,Wedlock,Wendy Moore,257,1657,3.89,400,2009,0,Nonfiction;History;Biography;Historical;Literature;18th Century;European Literature;British Literature;Biography;Autobiography;Womens;Unfinished;Crime;True Crime,,,8.002,0.810665979381443
88.0,https://www.goodreads.com/book/show/2068711.Thomas_Jefferson,Thomas Jefferson,R.B. Bernstein,150,4747,4.02,253,2003,0,Biography;History;Nonfiction;North American Hi...;American History;Politics;Presidents;Politics;Military History;American Revolution;Biography Memoir;Presidents;Us Presidents;The United States Of America,,,8.236,1.044665979381442
89.0,https://www.goodreads.com/book/show/1160318.The_First_of_Men,The First of Men: A Life of George Washington,John Ferling,4,57,3.84,,2017,0,Biography;History;North American Hi...;American History;Military History;American Revolution;Politics;Presidents;Nonfiction,,,7.912,0.7206659793814425
90.0,https://www.goodreads.com/book/show/200722.Namath,Namath: A Biography,Mark Kriegel,45,662,3.97,512,2005,0,Sports;Sports;Biography;Football;Nonfiction;History,,,8.146,0.9546659793814432
91.0,https://www.goodreads.com/book/show/13567832-the-blooding,The Blooding,Joseph Wambaugh,146,1775,3.96,282,2011,0,Crime;True Crime;Nonfiction;Mystery;Crime;Mystery;Science;History;Thriller;Mystery Thriller;Horror;Thriller;Historical,1.0,,8.128,0.9366659793814427
92.0,https://www.goodreads.com/book/show/176354.Chanel,Chanel: A Woman of Her Own,Axel Madsen,91,988,3.75,400,1991,0,Biography;Couture;Fashion;Nonfiction;Biography Memoir;History;Cultural;France;Autobiography;Memoir;Feminism;Business;Design,,,7.75,0.5586659793814428
93.0,https://www.goodreads.com/book/show/7749095-the-grand-incendiary,The Grand incendiary: A Biography of Samuel Adams,Paul Lewis,2,4,4.0,,1973,0,,,,8.2,1.0086659793814428
94.0,https://www.goodreads.com/book/show/9446310-sinatra,Sinatra: Hollywood His Way,Timothy Knight,1,11,4.45,334,2010,0,,,,9.01,1.8186659793814433
95.0,https://www.goodreads.com/book/show/17674266-an-indian-portia,An Indian Portia: Selected Writings of Cornelia Sorabji 1866 to 1954,Kusoom Vadgama,0,2,4.5,702,2014,0,History,,,9.1,1.9086659793814427
96.0,https://www.goodreads.com/book/show/18531.The_Reckoning,The Reckoning: The Murder of Christopher Marlowe,Charles Nicholl,76,559,4.07,424,1995,0,History;Nonfiction;Biography;Crime;True Crime;Mystery;Mystery;Crime;European Literature;British Literature;Historical;English History;Tudor Period;Spy Thriller;Espionage,2.0,,8.326,1.1346659793814433
,url,title,author,num_reviews,num_ratings,,num_pages,original_publish_year,series,genres,1.0,places,,
0.0,https://www.goodreads.com/book/show/2145185.Charlotte_Leopold,Charlotte & Leopold: The True Story of The Original People's Princess,James Chambers,80,864,3.91,256,2008,0,History;Biography;Nonfiction;European Literature;British Literature;Historical;Literature;19th Century;Historical;Regency;Biography Memoir;Cultural;Belgium;History;European History,,,8.038,0.8466659793814431
1.0,https://www.goodreads.com/book/show/18880700-cronkite,Cronkite,Douglas Brinkley,258,1496,3.99,1459,2012,0,Biography;History;Nonfiction;Writing;Journalism;North American Hi...;American History;Biography Memoir;Politics;Audiobook;Media Tie In;Tv;Biography;Autobiography,1.0,,8.182,0.9906659793814432
2.0,https://www.goodreads.com/book/show/25937671-a-mother-s-reckoning,A Mother's Reckoning: Living in the Aftermath of Tragedy,Sue Klebold,4755,34853,4.1,336,2016,0,Nonfiction;Autobiography;Memoir;Crime;True Crime;Biography;Audiobook;Mystery;Crime;Psychology;Biography Memoir;Health;Mental Health;Parenting,1.0,,8.379999999999999,1.188665979381442
3.0,https://www.goodreads.com/book/show/1382088.View_from_the_Summit,View from the Summit: The Remarkable Memoir by the First Person to Conquer Everest,Edmund Hillary,64,742,3.89,320,2000,0,Nonfiction;Biography;Adventure;Sports;Mountaineering;History;Travel;Biography;Autobiography;Mountaineering;Climbing;Autobiography;Memoir;Biography Memoir,,,8.002,0.810665979381443
5.0,https://www.goodreads.com/book/show/37570548-the-five,The Five: The Untold Lives of the Women Killed by Jack the Ripper,Hallie Rubenhold,5551,41028,4.09,333,2019,0,Nonfiction;History;Crime;True Crime;Biography;Mystery;Crime;Historical;Audiobook;Mystery;Feminism;Adult,5.0,,8.361999999999998,1.1706659793814425
6.0,https://www.goodreads.com/book/show/7341501-henry-clay,Henry Clay: The Essential American,David Stephen Heidler,140,3680,3.97,595,2010,0,Biography;History;North American Hi...;American History;Nonfiction;Politics;Military History;Civil War;Historical;Biography Memoir;Literature;American;Audiobook,,,8.146,0.9546659793814432
7.0,https://www.goodreads.com/book/show/18381760-breaking-free,Breaking Free: True Stories of Girls Who Escaped Modern Slavery,Abby Sher,66,311,3.86,240,2014,0,Nonfiction;Biography;Sociology;Abuse;Young Adult;Teen;Autobiography;Memoir;History;Crime;True Crime;Sociology;Short Stories;Feminism,,,7.948,0.7566659793814425
8.0,https://www.goodreads.com/book/show/344372.Thomas_More,Thomas More,John Guy,10,34,4.09,272,2000,0,History;Biography;Nonfiction;English History;Tudor Period;European Literature;British Literature,,,8.361999999999998,1.1706659793814425
9.0,https://www.goodreads.com/book/show/4289647-sinatra-in-hollywood,Sinatra in Hollywood,Tom Santopietro,9,43,3.77,544,2008,0,Biography,,,7.786,0.5946659793814428
10.0,https://www.goodreads.com/book/show/2310179.Mussolini,Mussolini: The Rise and Fall of Il Duce,Christopher Hibbert,24,151,3.84,400,2008,0,History;Biography;Cultural;Italy;Nonfiction;War;War;World War II;Politics;Military;Military History,,,7.912,0.7206659793814425
11.0,https://www.goodreads.com/book/show/199537.Princesses,Princesses: The Six Daughters of George III,Flora Fraser,114,2416,3.88,480,2006,0,History;Biography;Nonfiction;European Literature;British Literature;Literature;18th Century;Historical;Biography Memoir;Literature;19th Century;Historical;Georgian;Womens,,,7.984,0.7926659793814426
13.0,https://www.goodreads.com/book/show/44496096-the-great-successor,The Great Successor: The Divinely Perfect Destiny of Brilliant Comrade Kim Jong Un,Anna Fifield,380,3675,4.14,,2019,0,Nonfiction;Biography;History;Politics;Cultural;Asia;Audiobook;Biography Memoir;Writing;Journalism;Autobiography;Memoir;Adult,,,8.452,1.260665979381442
15.0,https://www.goodreads.com/book/show/19168063-life-of-tecumseh-and-of-his-brother-the-prophet-with-a-historical-sketc,"Life of Tecumseh, and of His Brother the Prophet With a Historical Sketch of the Shawanoe Indians",Benjamin Drake,2,35,3.83,244,2012,0,,,,7.894,0.7026659793814429
16.0,https://www.goodreads.com/book/show/35954616-proust-s-duchess,Proust's Duchess: How Three Celebrated Women Captured the Imagination of Fin-De-Siecle Paris,Caroline Weber,38,184,3.9,736,2018,0,History;Nonfiction;Biography;Cultural;France;Historical;Literature;19th Century;Couture;Fashion;Biography Memoir;Literature,1.0,,8.02,0.8286659793814426
17.0,https://www.goodreads.com/book/show/16280080-i-kiss-your-hands-many-times,"I Kiss Your Hands Many Times: Hearts, Souls, and Wars in Hungary",Marianne Szegedy-Maszak,76,326,4.03,400,2013,0,Nonfiction;History;Autobiography;Memoir;Cultural;Hungary;Biography;War;World War II;World War II;Holocaust;War;European Literature;Hungarian Literature;Biography Memoir,,,8.254000000000001,1.0626659793814432
18.0,https://www.goodreads.com/book/show/1845804.Her_Name_Is_Barbra,Her Name Is Barbra,Randall Riese,8,109,3.56,678,1994,0,Biography;Music,,,7.4079999999999995,0.21666597938144283
19.0,https://www.goodreads.com/book/show/21941712-leopard-the-story-of-my-horse,Leopard the story of my horse,Michael Ansell,1,2,5.0,125,1980,0,,,,10.0,2.808665979381443
20.0,https://www.goodreads.com/book/show/20897517-in-the-kingdom-of-ice,In the Kingdom of Ice: The Grand and Terrible Polar Voyage of the USS Jeannette,Hampton Sides,2485,19415,4.24,454,2014,0,Nonfiction;History;Adventure;Adventure;Survival;Historical;North American Hi...;American History;Audiobook;Biography;Travel;Science,2.0,,8.632000000000001,1.4406659793814431
21.0,https://www.goodreads.com/book/show/7558367-caravaggio,Caravaggio: A Life Sacred and Profane,Andrew Graham-Dixon,253,3869,4.12,512,2011,0,Art;Biography;Nonfiction;History;Art;Art History;Cultural;Italy;Biography Memoir;History;European History;Literature;17th Century;Historical,1.0,Milan;Rome,8.416,1.224665979381443
22.0,https://www.goodreads.com/book/show/25241315-sinatra,Sinatra: The Chairman,James Kaplan,140,908,4.22,992,2015,0,Biography;Music;History;Nonfiction;North American Hi...;American History;Biography Memoir;Culture;Film;Autobiography;Memoir;Family;Audiobook,1.0,,8.596,1.4046659793814422
